:START_ID,:END_ID,score:DOUBLE,:TYPE
73430,161,0.036820,SCORE
73430,15627,0.030462,SCORE
73430,24,0.017950,SCORE
73430,12039,0.011428,SCORE
73430,261,0.009439,SCORE
73430,38,0.008587,SCORE
73430,1228,0.008332,SCORE
73430,1686,0.008241,SCORE
73430,275,0.007794,SCORE
73430,724,0.007664,SCORE
73430,588,0.007595,SCORE
73430,5012,0.007575,SCORE
73430,6,0.006720,SCORE
73430,1339,0.006600,SCORE
73430,1163,0.005092,SCORE
73430,449,0.005003,SCORE
73430,5767,0.004826,SCORE
73430,7392,0.004261,SCORE
73430,3520,0.004258,SCORE
73430,2,0.004136,SCORE
73430,2437,0.004122,SCORE
73430,7580,0.004099,SCORE
73430,2997,0.003830,SCORE
73430,670,0.003691,SCORE
73430,47046,0.003684,SCORE
73430,18823,0.003646,SCORE
73430,47045,0.003532,SCORE
73430,5642,0.003487,SCORE
73430,15473,0.003442,SCORE
73430,24588,0.003383,SCORE
73431,15627,0.022975,SCORE
73431,1686,0.017264,SCORE
73431,19416,0.017249,SCORE
73431,2773,0.016789,SCORE
73431,161,0.015047,SCORE
73431,4617,0.011693,SCORE
73431,1339,0.011554,SCORE
73431,7888,0.011500,SCORE
73431,7392,0.011491,SCORE
73431,13678,0.011488,SCORE
73431,87831,0.011483,SCORE
73431,126,0.010923,SCORE
73431,5573,0.009542,SCORE
73431,175,0.008252,SCORE
73431,521,0.006743,SCORE
73431,24,0.006641,SCORE
73431,1156,0.006291,SCORE
73431,736,0.006283,SCORE
73431,7361,0.006056,SCORE
73431,64,0.005999,SCORE
73431,701,0.005970,SCORE
73431,724,0.005942,SCORE
73431,466,0.005860,SCORE
73431,475,0.005815,SCORE
73431,41,0.005813,SCORE
73431,6620,0.005805,SCORE
73431,3141,0.005802,SCORE
73431,843,0.005755,SCORE
73431,19686,0.005750,SCORE
73431,2997,0.005749,SCORE
73432,24,0.066685,SCORE
73432,438,0.055906,SCORE
73432,313,0.043256,SCORE
73432,276,0.040300,SCORE
73432,408,0.032486,SCORE
73432,2525,0.031358,SCORE
73432,381,0.019580,SCORE
73432,1218,0.016550,SCORE
73432,470,0.016477,SCORE
73432,437,0.014871,SCORE
73432,550,0.012803,SCORE
73432,644,0.011985,SCORE
73432,2599,0.011532,SCORE
73432,2530,0.009156,SCORE
73432,308,0.007985,SCORE
73432,604,0.006828,SCORE
73432,1572,0.006240,SCORE
73432,817,0.005515,SCORE
73432,882,0.005493,SCORE
73432,261,0.005211,SCORE
73432,1469,0.005049,SCORE
73432,4448,0.004813,SCORE
73432,18,0.004806,SCORE
73432,890,0.004670,SCORE
73432,448,0.004562,SCORE
73432,795,0.004490,SCORE
73432,1476,0.004443,SCORE
73432,41835,0.004390,SCORE
73432,5868,0.004209,SCORE
73432,84,0.004139,SCORE
73433,747,0.049030,SCORE
73433,385,0.017954,SCORE
73433,701,0.017676,SCORE
73433,659,0.017569,SCORE
73433,1138,0.014932,SCORE
73433,2361,0.010886,SCORE
73433,2621,0.010680,SCORE
73433,944,0.009011,SCORE
73433,796,0.008076,SCORE
73433,1698,0.007537,SCORE
73433,1529,0.007139,SCORE
73433,1163,0.006184,SCORE
73433,3440,0.005508,SCORE
73433,3241,0.005442,SCORE
73433,631,0.005206,SCORE
73433,14580,0.005139,SCORE
73433,1870,0.004709,SCORE
73433,6715,0.004614,SCORE
73433,5291,0.004321,SCORE
73433,10794,0.004295,SCORE
73433,2029,0.004077,SCORE
73433,1399,0.003876,SCORE
73433,2818,0.003824,SCORE
73433,143,0.003806,SCORE
73433,1557,0.003732,SCORE
73433,1262,0.003499,SCORE
73433,5988,0.003431,SCORE
73433,8949,0.003348,SCORE
73433,817,0.003335,SCORE
73433,763,0.003190,SCORE
73434,1399,0.042956,SCORE
73434,848,0.042732,SCORE
73434,249,0.041684,SCORE
73434,21272,0.018209,SCORE
73434,659,0.011545,SCORE
73434,512,0.009486,SCORE
73434,275,0.009166,SCORE
73434,5780,0.008721,SCORE
73434,143,0.008286,SCORE
73434,5781,0.008128,SCORE
73434,261,0.006156,SCORE
73434,12489,0.005967,SCORE
73434,718,0.005922,SCORE
73434,7178,0.005828,SCORE
73434,24,0.004817,SCORE
73434,1163,0.004717,SCORE
73434,1462,0.004551,SCORE
73434,428,0.004226,SCORE
73434,715,0.004042,SCORE
73434,448,0.003961,SCORE
73434,8051,0.003825,SCORE
73434,701,0.003789,SCORE
73434,944,0.003720,SCORE
73434,416,0.003450,SCORE
73434,311,0.003309,SCORE
73434,2168,0.003284,SCORE
73434,507,0.003283,SCORE
73434,2361,0.003249,SCORE
73434,456,0.002940,SCORE
73434,385,0.002914,SCORE
73435,747,0.064889,SCORE
73435,701,0.025157,SCORE
73435,3719,0.024794,SCORE
73435,8863,0.022836,SCORE
73435,385,0.019472,SCORE
73435,11308,0.019027,SCORE
73435,2491,0.016274,SCORE
73435,161,0.015238,SCORE
73435,659,0.014121,SCORE
73435,476,0.013884,SCORE
73435,1213,0.011683,SCORE
73435,3740,0.011468,SCORE
73435,2621,0.011450,SCORE
73435,1171,0.010886,SCORE
73435,1163,0.010383,SCORE
73435,143,0.008784,SCORE
73435,3481,0.008547,SCORE
73435,1462,0.008258,SCORE
73435,2690,0.007632,SCORE
73435,16547,0.007629,SCORE
73435,15209,0.007610,SCORE
73435,4938,0.006765,SCORE
73435,763,0.005949,SCORE
73435,2817,0.005917,SCORE
73435,1262,0.005848,SCORE
73435,18822,0.005839,SCORE
73435,1698,0.005796,SCORE
73435,5751,0.005774,SCORE
73435,6582,0.005774,SCORE
73435,11213,0.005728,SCORE
73436,95,0.011900,SCORE
73436,1070,0.011374,SCORE
73436,4149,0.009711,SCORE
73436,340,0.008994,SCORE
73436,1317,0.008945,SCORE
73436,1340,0.007999,SCORE
73436,1339,0.006279,SCORE
73436,111,0.006087,SCORE
73436,131,0.005412,SCORE
73436,4411,0.005334,SCORE
73436,1930,0.004765,SCORE
73436,1163,0.004718,SCORE
73436,5433,0.004600,SCORE
73436,1334,0.004313,SCORE
73436,1316,0.004170,SCORE
73436,817,0.004161,SCORE
73436,174,0.003970,SCORE
73436,143,0.003826,SCORE
73436,1010,0.003797,SCORE
73436,8991,0.003301,SCORE
73436,24,0.003192,SCORE
73436,6595,0.003184,SCORE
73436,1049,0.003112,SCORE
73436,407,0.003058,SCORE
73436,1255,0.002935,SCORE
73436,2821,0.002889,SCORE
73436,27238,0.002738,SCORE
73436,1557,0.002687,SCORE
73436,1262,0.002644,SCORE
73436,237,0.002639,SCORE
73437,143,0.052285,SCORE
73437,51875,0.048433,SCORE
73437,275,0.039815,SCORE
73437,5330,0.035110,SCORE
73437,432,0.018658,SCORE
73437,741,0.015425,SCORE
73437,443,0.015212,SCORE
73437,15097,0.012828,SCORE
73437,238,0.012646,SCORE
73437,1335,0.010101,SCORE
73437,19849,0.008563,SCORE
73437,1246,0.007782,SCORE
73437,1010,0.007405,SCORE
73437,1590,0.006110,SCORE
73437,3203,0.005903,SCORE
73437,24,0.005725,SCORE
73437,33815,0.005698,SCORE
73437,53769,0.005698,SCORE
73437,412,0.004847,SCORE
73437,2459,0.004622,SCORE
73437,411,0.004619,SCORE
73437,3983,0.004616,SCORE
73437,681,0.004317,SCORE
73437,756,0.004304,SCORE
73437,131,0.004298,SCORE
73437,1098,0.004274,SCORE
73437,1285,0.004254,SCORE
73437,448,0.003983,SCORE
73437,397,0.003979,SCORE
73437,175,0.003647,SCORE
73438,4061,0.044875,SCORE
73438,4228,0.029261,SCORE
73438,428,0.028798,SCORE
