:START_ID,:END_ID,score:DOUBLE,:TYPE
36650,8039,0.021336,SCORE
36650,1267,0.012171,SCORE
36650,53665,0.010639,SCORE
36650,507,0.009407,SCORE
36650,1177,0.008471,SCORE
36650,143,0.006833,SCORE
36650,12682,0.006795,SCORE
36650,4374,0.006506,SCORE
36650,6319,0.006468,SCORE
36650,856,0.006332,SCORE
36650,1010,0.005581,SCORE
36650,1163,0.005345,SCORE
36650,849,0.005258,SCORE
36650,448,0.005109,SCORE
36650,1462,0.004958,SCORE
36650,211,0.004631,SCORE
36650,4117,0.004500,SCORE
36650,1043,0.004440,SCORE
36650,24,0.004345,SCORE
36650,4445,0.004293,SCORE
36650,120,0.003987,SCORE
36650,12910,0.003973,SCORE
36650,2263,0.003847,SCORE
36650,2491,0.003659,SCORE
36650,39,0.003591,SCORE
36650,2029,0.003521,SCORE
36650,3688,0.003349,SCORE
36650,836,0.003202,SCORE
36650,2164,0.003198,SCORE
36650,95,0.003125,SCORE
36651,2214,0.012988,SCORE
36651,1642,0.010753,SCORE
36651,81569,0.010753,SCORE
36651,24,0.010159,SCORE
36651,1163,0.009021,SCORE
36651,249,0.008348,SCORE
36651,1267,0.007510,SCORE
36651,1192,0.007437,SCORE
36651,385,0.007308,SCORE
36651,1462,0.007093,SCORE
36651,836,0.006576,SCORE
36651,95,0.006064,SCORE
36651,5912,0.006026,SCORE
36651,2817,0.005968,SCORE
36651,38,0.005166,SCORE
36651,42239,0.004723,SCORE
36651,944,0.004707,SCORE
36651,448,0.004550,SCORE
36651,238,0.004547,SCORE
36651,15509,0.004513,SCORE
36651,211,0.004260,SCORE
36651,821,0.003909,SCORE
36651,5307,0.003706,SCORE
36651,1334,0.003683,SCORE
36651,120,0.003675,SCORE
36651,1339,0.003659,SCORE
36651,39362,0.003639,SCORE
36651,161,0.003625,SCORE
36651,507,0.003466,SCORE
36651,1435,0.003402,SCORE
36652,39,0.105964,SCORE
36652,8820,0.030061,SCORE
36652,359,0.029900,SCORE
36652,357,0.020038,SCORE
36652,1004,0.019223,SCORE
36652,218,0.017272,SCORE
36652,339,0.014683,SCORE
36652,1656,0.010894,SCORE
36652,1071,0.008871,SCORE
36652,817,0.008839,SCORE
36652,2495,0.007955,SCORE
36652,2280,0.007802,SCORE
36652,2446,0.007742,SCORE
36652,961,0.007314,SCORE
36652,448,0.007088,SCORE
36652,161,0.006952,SCORE
36652,7653,0.006511,SCORE
36652,175,0.006212,SCORE
36652,685,0.006006,SCORE
36652,33,0.005927,SCORE
36652,191,0.005921,SCORE
36652,12500,0.005745,SCORE
36652,1895,0.005568,SCORE
36652,1912,0.005560,SCORE
36652,2354,0.005359,SCORE
36652,97,0.005229,SCORE
36652,8327,0.005218,SCORE
36652,275,0.005196,SCORE
36652,1342,0.004929,SCORE
36652,507,0.004890,SCORE
36653,24,0.012382,SCORE
36653,385,0.009212,SCORE
36653,1163,0.009043,SCORE
36653,507,0.008604,SCORE
36653,1342,0.007646,SCORE
36653,448,0.005256,SCORE
36653,844,0.005229,SCORE
36653,659,0.005127,SCORE
36653,275,0.005111,SCORE
36653,856,0.004881,SCORE
36653,126,0.004500,SCORE
36653,944,0.004249,SCORE
36653,1462,0.004212,SCORE
36653,1148,0.004207,SCORE
36653,2555,0.004190,SCORE
36653,1043,0.003713,SCORE
36653,849,0.003688,SCORE
36653,95,0.003684,SCORE
36653,1192,0.003584,SCORE
36653,2491,0.003535,SCORE
36653,15923,0.003465,SCORE
36653,4374,0.003431,SCORE
36653,1435,0.003411,SCORE
36653,2263,0.003396,SCORE
36653,1010,0.003371,SCORE
36653,4117,0.003351,SCORE
36653,1399,0.003267,SCORE
36653,5573,0.003207,SCORE
36653,691,0.003104,SCORE
36653,143,0.003011,SCORE
36654,84,0.016138,SCORE
36654,255,0.015275,SCORE
36654,24,0.013220,SCORE
36654,541,0.012788,SCORE
36654,8770,0.011871,SCORE
36654,540,0.011454,SCORE
36654,148,0.009846,SCORE
36654,308,0.009609,SCORE
36654,1915,0.009608,SCORE
36654,12626,0.009158,SCORE
36654,448,0.008750,SCORE
36654,1156,0.007740,SCORE
36654,254,0.007549,SCORE
36654,261,0.007098,SCORE
