:START_ID,:END_ID,score:DOUBLE,:TYPE
110210,817,0.023131,SCORE
110210,2517,0.018680,SCORE
110210,25623,0.016038,SCORE
110210,8073,0.016038,SCORE
110210,3470,0.015906,SCORE
110210,659,0.012521,SCORE
110210,24,0.012403,SCORE
110210,1372,0.011293,SCORE
110210,3400,0.010736,SCORE
110210,763,0.010330,SCORE
110210,275,0.009176,SCORE
110210,2906,0.008561,SCORE
110210,4040,0.008234,SCORE
110210,2621,0.008013,SCORE
110210,4768,0.007468,SCORE
110210,1040,0.007081,SCORE
110210,1264,0.006856,SCORE
110210,18852,0.006643,SCORE
110210,412,0.006218,SCORE
110210,709,0.006202,SCORE
110210,268,0.005988,SCORE
110210,396,0.005881,SCORE
110210,6793,0.005357,SCORE
110210,428,0.005048,SCORE
110210,3983,0.004625,SCORE
110210,1358,0.004467,SCORE
110210,36127,0.004464,SCORE
110210,261,0.004212,SCORE
110210,161,0.004208,SCORE
110210,385,0.004160,SCORE
110211,7764,0.073636,SCORE
110211,1317,0.053912,SCORE
110211,48,0.052597,SCORE
110211,1226,0.051940,SCORE
110211,1262,0.049310,SCORE
110211,1070,0.041420,SCORE
110211,385,0.039448,SCORE
110211,1316,0.039448,SCORE
110211,1049,0.036818,SCORE
110211,5726,0.032216,SCORE
110211,1337,0.020381,SCORE
110211,9292,0.019724,SCORE
110211,1495,0.013807,SCORE
110211,2956,0.010519,SCORE
110211,9088,0.010519,SCORE
110211,18713,0.009204,SCORE
110211,1472,0.009204,SCORE
110211,2561,0.009204,SCORE
110211,24,0.008547,SCORE
110211,12753,0.008547,SCORE
110211,1755,0.007890,SCORE
110211,1533,0.007232,SCORE
110211,1348,0.007232,SCORE
110211,12091,0.007232,SCORE
110211,1254,0.006575,SCORE
110211,10791,0.006575,SCORE
110211,31826,0.006575,SCORE
110211,4142,0.005917,SCORE
110211,21715,0.005917,SCORE
110211,9719,0.005917,SCORE
110212,2124,0.017344,SCORE
110212,1867,0.010202,SCORE
110212,659,0.008672,SCORE
110212,261,0.008502,SCORE
110212,5819,0.007822,SCORE
110212,175,0.006802,SCORE
110212,849,0.006802,SCORE
110212,1039,0.006291,SCORE
110212,360,0.005101,SCORE
110212,1262,0.004761,SCORE
110212,2821,0.004761,SCORE
110212,1953,0.004591,SCORE
110212,190,0.004081,SCORE
110212,326,0.004081,SCORE
110212,904,0.003911,SCORE
110212,143,0.003911,SCORE
110212,7871,0.003911,SCORE
110212,3388,0.003741,SCORE
110212,592,0.003741,SCORE
110212,11633,0.003741,SCORE
110212,1558,0.003571,SCORE
110212,161,0.003571,SCORE
110212,2906,0.003571,SCORE
110212,428,0.003571,SCORE
110212,381,0.003401,SCORE
110212,1317,0.003401,SCORE
110212,2191,0.003231,SCORE
110212,2263,0.003231,SCORE
110212,64,0.003061,SCORE
110212,7852,0.003061,SCORE
110213,22884,0.306413,SCORE
110213,2245,0.223278,SCORE
110213,1502,0.092637,SCORE
110213,133,0.030879,SCORE
110213,5049,0.019002,SCORE
110213,16136,0.014252,SCORE
110213,223,0.014252,SCORE
110213,2977,0.011876,SCORE
110213,598,0.011876,SCORE
110213,18542,0.009501,SCORE
110213,6246,0.009501,SCORE
110213,5173,0.009501,SCORE
110213,40846,0.009501,SCORE
110213,14984,0.009501,SCORE
110213,48169,0.007126,SCORE
110213,6101,0.007126,SCORE
110213,16334,0.007126,SCORE
110213,414,0.007126,SCORE
110213,428,0.007126,SCORE
110213,21855,0.007126,SCORE
110213,21639,0.004751,SCORE
110213,6579,0.004751,SCORE
