:START_ID,:END_ID,score:DOUBLE,:TYPE
3000,73,0.037081,RECO_SCORE
3000,74,0.030898,RECO_SCORE
3000,38,0.023890,RECO_SCORE
3000,8805,0.017981,RECO_SCORE
3000,839,0.014152,RECO_SCORE
3000,8241,0.012698,RECO_SCORE
3000,3040,0.012415,RECO_SCORE
3000,33,0.010744,RECO_SCORE
3000,1003,0.009991,RECO_SCORE
3000,175,0.009702,RECO_SCORE
3000,24,0.008876,RECO_SCORE
3000,521,0.008853,RECO_SCORE
3000,275,0.008254,RECO_SCORE
3000,1976,0.007554,RECO_SCORE
3000,1163,0.007193,RECO_SCORE
3000,208,0.006773,RECO_SCORE
3000,796,0.006513,RECO_SCORE
3000,311,0.006352,RECO_SCORE
3000,817,0.006214,RECO_SCORE
3000,30,0.005958,RECO_SCORE
3000,746,0.005708,RECO_SCORE
3000,34,0.005079,RECO_SCORE
3000,3417,0.004735,RECO_SCORE
3000,143,0.004726,RECO_SCORE
3000,12413,0.004573,RECO_SCORE
3000,760,0.004344,RECO_SCORE
3000,1872,0.004342,RECO_SCORE
3000,741,0.004339,RECO_SCORE
3000,448,0.004285,RECO_SCORE
3000,532,0.003994,RECO_SCORE
3001,38,0.022245,RECO_SCORE
3001,30,0.015572,RECO_SCORE
3001,350,0.009122,RECO_SCORE
3001,24,0.008255,RECO_SCORE
3001,532,0.007959,RECO_SCORE
3001,1006,0.007787,RECO_SCORE
3001,1004,0.006608,RECO_SCORE
3001,117,0.005728,RECO_SCORE
3001,261,0.005696,RECO_SCORE
3001,126,0.005207,RECO_SCORE
3001,7,0.005104,RECO_SCORE
3001,175,0.005072,RECO_SCORE
3001,275,0.004931,RECO_SCORE
3001,746,0.004837,RECO_SCORE
3001,2,0.004622,RECO_SCORE
3001,8085,0.003979,RECO_SCORE
3001,664,0.003831,RECO_SCORE
3001,381,0.003820,RECO_SCORE
3001,73,0.003718,RECO_SCORE
3001,511,0.003713,RECO_SCORE
3001,796,0.003712,RECO_SCORE
3001,817,0.003565,RECO_SCORE
3001,839,0.003507,RECO_SCORE
3001,1498,0.003216,RECO_SCORE
3001,13,0.003180,RECO_SCORE
3001,74,0.003101,RECO_SCORE
