:START_ID,:END_ID,score:DOUBLE,:TYPE
101080,15937,0.052034,RECO_SCORE
101080,175,0.014498,RECO_SCORE
101080,126,0.013293,RECO_SCORE
101080,31739,0.012309,RECO_SCORE
101080,1395,0.012208,RECO_SCORE
101080,4261,0.011324,RECO_SCORE
101080,143,0.010932,RECO_SCORE
101080,1998,0.010340,RECO_SCORE
101080,3117,0.009355,RECO_SCORE
101080,5650,0.009355,RECO_SCORE
101080,2495,0.008973,RECO_SCORE
101080,481,0.008370,RECO_SCORE
101080,466,0.008168,RECO_SCORE
101080,35607,0.007878,RECO_SCORE
101080,275,0.007868,RECO_SCORE
101080,53534,0.007433,RECO_SCORE
101080,747,0.007284,RECO_SCORE
101080,631,0.006893,RECO_SCORE
101080,4335,0.006893,RECO_SCORE
101080,3983,0.006401,RECO_SCORE
101080,482,0.006345,RECO_SCORE
101080,28968,0.006260,RECO_SCORE
101080,1778,0.005908,RECO_SCORE
101080,18277,0.005908,RECO_SCORE
101080,24,0.004995,RECO_SCORE
101080,261,0.004978,RECO_SCORE
101080,1040,0.004924,RECO_SCORE
101080,38,0.004688,RECO_SCORE
101080,55240,0.004431,RECO_SCORE
101080,21659,0.004431,RECO_SCORE
101081,24,0.018247,RECO_SCORE
101081,275,0.017051,RECO_SCORE
101081,381,0.016153,RECO_SCORE
101081,2245,0.012564,RECO_SCORE
101081,3851,0.011367,RECO_SCORE
101081,38,0.011068,RECO_SCORE
101081,2643,0.010769,RECO_SCORE
101081,3361,0.010769,RECO_SCORE
101081,261,0.010171,RECO_SCORE
101081,4486,0.009273,RECO_SCORE
101081,8902,0.009124,RECO_SCORE
101081,14919,0.007179,RECO_SCORE
101081,117,0.007030,RECO_SCORE
101081,3001,0.006581,RECO_SCORE
101081,19040,0.006431,RECO_SCORE
101081,260,0.006431,RECO_SCORE
101081,143,0.006282,RECO_SCORE
101081,741,0.006282,RECO_SCORE
101081,3383,0.005983,RECO_SCORE
101081,161,0.005983,RECO_SCORE
101081,233,0.005833,RECO_SCORE
101081,184,0.005833,RECO_SCORE
101081,511,0.005384,RECO_SCORE
101081,49218,0.005384,RECO_SCORE
101081,5172,0.005085,RECO_SCORE
101081,17836,0.005085,RECO_SCORE
101081,238,0.004786,RECO_SCORE
101081,8138,0.004487,RECO_SCORE
