:START_ID,:END_ID,score:DOUBLE,:TYPE
12260,43,0.026112,RECO_SCORE
12260,44,0.018615,RECO_SCORE
12260,815,0.016937,RECO_SCORE
12260,143,0.015453,RECO_SCORE
12260,275,0.014357,RECO_SCORE
12260,1246,0.014183,RECO_SCORE
12260,2339,0.012396,RECO_SCORE
12260,24,0.010246,RECO_SCORE
12260,2944,0.009621,RECO_SCORE
12260,4578,0.008174,RECO_SCORE
12260,1285,0.007729,RECO_SCORE
12260,175,0.007620,RECO_SCORE
12260,2340,0.006741,RECO_SCORE
12260,6151,0.006607,RECO_SCORE
12260,3319,0.006529,RECO_SCORE
12260,685,0.006383,RECO_SCORE
12260,33,0.006233,RECO_SCORE
12260,34,0.005902,RECO_SCORE
12260,448,0.005576,RECO_SCORE
12260,1476,0.005547,RECO_SCORE
12260,11616,0.004639,RECO_SCORE
12260,9061,0.004492,RECO_SCORE
12260,6970,0.004409,RECO_SCORE
12260,511,0.004365,RECO_SCORE
12260,7965,0.004334,RECO_SCORE
12260,261,0.004131,RECO_SCORE
12260,311,0.004116,RECO_SCORE
12260,6975,0.003896,RECO_SCORE
12260,1016,0.003791,RECO_SCORE
12260,1729,0.003778,RECO_SCORE
12261,1009,0.014734,RECO_SCORE
12261,24,0.011901,RECO_SCORE
12261,161,0.009027,RECO_SCORE
12261,15660,0.008312,RECO_SCORE
12261,25397,0.007812,RECO_SCORE
12261,1010,0.006937,RECO_SCORE
12261,385,0.005958,RECO_SCORE
12261,836,0.005693,RECO_SCORE
12261,275,0.005428,RECO_SCORE
12261,1462,0.005397,RECO_SCORE
12261,4648,0.005342,RECO_SCORE
12261,26412,0.005283,RECO_SCORE
12261,448,0.005256,RECO_SCORE
12261,5637,0.005232,RECO_SCORE
12261,120,0.004939,RECO_SCORE
12261,1253,0.004500,RECO_SCORE
12261,849,0.004230,RECO_SCORE
12261,1163,0.004197,RECO_SCORE
12261,3651,0.004100,RECO_SCORE
12261,1308,0.003978,RECO_SCORE
12261,26,0.003953,RECO_SCORE
12261,294,0.003935,RECO_SCORE
12261,13037,0.003926,RECO_SCORE
12261,9920,0.003906,RECO_SCORE
12261,42004,0.003906,RECO_SCORE
12261,95,0.003860,RECO_SCORE
12261,211,0.003790,RECO_SCORE
12261,143,0.003734,RECO_SCORE
12261,1399,0.003430,RECO_SCORE
12261,5746,0.003227,RECO_SCORE
12262,2873,0.014258,RECO_SCORE
12262,120,0.011080,RECO_SCORE
12262,163,0.010717,RECO_SCORE
12262,448,0.009565,RECO_SCORE
12262,24,0.007229,RECO_SCORE
12262,238,0.006266,RECO_SCORE
12262,95,0.004854,RECO_SCORE
12262,1794,0.004629,RECO_SCORE
12262,2053,0.004571,RECO_SCORE
12262,1163,0.004552,RECO_SCORE
12262,175,0.004245,RECO_SCORE
12262,143,0.004232,RECO_SCORE
12262,507,0.004179,RECO_SCORE
12262,2280,0.004161,RECO_SCORE
12262,1462,0.003895,RECO_SCORE
12262,385,0.003880,RECO_SCORE
12262,836,0.003795,RECO_SCORE
12262,856,0.003334,RECO_SCORE
12262,4453,0.003204,RECO_SCORE
12262,275,0.003047,RECO_SCORE
12262,39,0.002957,RECO_SCORE
12262,211,0.002920,RECO_SCORE
12262,944,0.002858,RECO_SCORE
12262,1399,0.002808,RECO_SCORE
12262,311,0.002777,RECO_SCORE
12262,691,0.002695,RECO_SCORE
12262,817,0.002693,RECO_SCORE
12262,218,0.002689,RECO_SCORE
12262,677,0.002682,RECO_SCORE
12262,1192,0.002677,RECO_SCORE
12263,691,0.013850,RECO_SCORE
12263,1132,0.011701,RECO_SCORE
12263,834,0.011422,RECO_SCORE
12263,24,0.007369,RECO_SCORE
12263,856,0.006917,RECO_SCORE
12263,849,0.006648,RECO_SCORE
12263,1800,0.006560,RECO_SCORE
12263,448,0.005940,RECO_SCORE
12263,836,0.005862,RECO_SCORE
12263,1163,0.005618,RECO_SCORE
12263,1462,0.005480,RECO_SCORE
12263,507,0.005441,RECO_SCORE
12263,95,0.004819,RECO_SCORE
12263,2263,0.004480,RECO_SCORE
12263,120,0.004391,RECO_SCORE
12263,143,0.004309,RECO_SCORE
12263,844,0.004233,RECO_SCORE
12263,2164,0.004129,RECO_SCORE
12263,311,0.003775,RECO_SCORE
12263,1435,0.003771,RECO_SCORE
12263,175,0.003709,RECO_SCORE
12263,2438,0.003620,RECO_SCORE
12263,4938,0.003561,RECO_SCORE
12263,211,0.003550,RECO_SCORE
12263,1192,0.003394,RECO_SCORE
12263,698,0.003393,RECO_SCORE
12263,2817,0.003342,RECO_SCORE
12263,4117,0.003229,RECO_SCORE
12263,646,0.003207,RECO_SCORE
12263,68,0.002985,RECO_SCORE
12264,449,0.045348,RECO_SCORE
12264,24,0.020072,RECO_SCORE
12264,1890,0.017849,RECO_SCORE
12264,1977,0.016417,RECO_SCORE
12264,5430,0.015239,RECO_SCORE
12264,3128,0.012606,RECO_SCORE
12264,157,0.011890,RECO_SCORE
12264,3500,0.010839,RECO_SCORE
12264,26251,0.010105,RECO_SCORE
12264,8819,0.009519,RECO_SCORE
12264,1156,0.008771,RECO_SCORE
12264,4419,0.007839,RECO_SCORE
12264,113,0.007252,RECO_SCORE
12264,84,0.005770,RECO_SCORE
12264,36063,0.004749,RECO_SCORE
12264,2855,0.004518,RECO_SCORE
12264,2947,0.004452,RECO_SCORE
12264,308,0.004350,RECO_SCORE
12264,5482,0.004254,RECO_SCORE
12264,3310,0.004157,RECO_SCORE
12264,8381,0.004115,RECO_SCORE
12264,11739,0.004078,RECO_SCORE
12264,184,0.004033,RECO_SCORE
12264,15680,0.004026,RECO_SCORE
12264,1010,0.003955,RECO_SCORE
12264,5989,0.003936,RECO_SCORE
12264,32098,0.003911,RECO_SCORE
12264,161,0.003649,RECO_SCORE
12264,382,0.003546,RECO_SCORE
12264,137,0.003391,RECO_SCORE
12265,24,0.023365,RECO_SCORE
12265,275,0.009752,RECO_SCORE
12265,38,0.009252,RECO_SCORE
12265,126,0.007887,RECO_SCORE
12265,438,0.007720,RECO_SCORE
12265,313,0.007039,RECO_SCORE
12265,175,0.006533,RECO_SCORE
12265,556,0.006286,RECO_SCORE
12265,261,0.006134,RECO_SCORE
12265,276,0.006031,RECO_SCORE
12265,143,0.005968,RECO_SCORE
12265,555,0.005467,RECO_SCORE
12265,161,0.005190,RECO_SCORE
12265,381,0.004506,RECO_SCORE
12265,746,0.004264,RECO_SCORE
12265,817,0.003847,RECO_SCORE
12265,796,0.003709,RECO_SCORE
12265,30,0.003592,RECO_SCORE
12265,408,0.003531,RECO_SCORE
12265,448,0.003201,RECO_SCORE
12265,977,0.003067,RECO_SCORE
12265,117,0.003039,RECO_SCORE
12265,184,0.002991,RECO_SCORE
12265,73,0.002827,RECO_SCORE
12265,141,0.002810,RECO_SCORE
12265,2138,0.002773,RECO_SCORE
12265,13,0.002662,RECO_SCORE
12265,841,0.002513,RECO_SCORE
12265,137,0.002457,RECO_SCORE
12265,74,0.002447,RECO_SCORE
12266,34,0.028438,RECO_SCORE
12266,33,0.027381,RECO_SCORE
12266,24,0.027239,RECO_SCORE
12266,3785,0.012951,RECO_SCORE
12266,38,0.011807,RECO_SCORE
12266,275,0.010914,RECO_SCORE
12266,175,0.010353,RECO_SCORE
12266,313,0.009659,RECO_SCORE
12266,274,0.009633,RECO_SCORE
12266,23,0.008979,RECO_SCORE
12266,381,0.008746,RECO_SCORE
12266,1327,0.008552,RECO_SCORE
12266,55016,0.008333,RECO_SCORE
12266,12303,0.007417,RECO_SCORE
12266,2944,0.007228,RECO_SCORE
12266,30,0.005978,RECO_SCORE
12266,15,0.005568,RECO_SCORE
12266,1246,0.005435,RECO_SCORE
12266,126,0.005146,RECO_SCORE
12266,406,0.005063,RECO_SCORE
12266,685,0.004903,RECO_SCORE
12266,224,0.004812,RECO_SCORE
12266,143,0.004787,RECO_SCORE
12266,2493,0.003900,RECO_SCORE
12266,555,0.003805,RECO_SCORE
12266,1285,0.003744,RECO_SCORE
12266,2015,0.003628,RECO_SCORE
12266,556,0.003587,RECO_SCORE
12266,161,0.003532,RECO_SCORE
12266,4703,0.003502,RECO_SCORE
12267,275,0.030329,RECO_SCORE
12267,24,0.023647,RECO_SCORE
12267,438,0.017240,RECO_SCORE
12267,175,0.014509,RECO_SCORE
12267,276,0.011524,RECO_SCORE
12267,443,0.008400,RECO_SCORE
12267,2525,0.007642,RECO_SCORE
12267,38,0.006632,RECO_SCORE
12267,313,0.006444,RECO_SCORE
12267,796,0.006278,RECO_SCORE
12267,26,0.006260,RECO_SCORE
12267,208,0.005848,RECO_SCORE
12267,381,0.005640,RECO_SCORE
12267,3384,0.005565,RECO_SCORE
12267,817,0.004557,RECO_SCORE
12267,412,0.004414,RECO_SCORE
12267,644,0.004399,RECO_SCORE
12267,261,0.004352,RECO_SCORE
12267,143,0.004335,RECO_SCORE
12267,741,0.004220,RECO_SCORE
12267,511,0.004183,RECO_SCORE
12267,15,0.003992,RECO_SCORE
12267,408,0.003781,RECO_SCORE
12267,141,0.003759,RECO_SCORE
12267,428,0.003756,RECO_SCORE
12267,854,0.003712,RECO_SCORE
12267,126,0.003621,RECO_SCORE
12267,117,0.003388,RECO_SCORE
12267,33,0.003356,RECO_SCORE
12267,2530,0.003310,RECO_SCORE
12268,6768,0.035611,RECO_SCORE
12268,7150,0.028191,RECO_SCORE
12268,25596,0.024677,RECO_SCORE
12268,9123,0.021493,RECO_SCORE
12268,8493,0.019275,RECO_SCORE
12268,596,0.016234,RECO_SCORE
12268,8614,0.015670,RECO_SCORE
12268,17329,0.014833,RECO_SCORE
12268,2329,0.011139,RECO_SCORE
12268,19079,0.010084,RECO_SCORE
12268,5826,0.009512,RECO_SCORE
12268,23105,0.008698,RECO_SCORE
12268,23562,0.008216,RECO_SCORE
12268,3962,0.007859,RECO_SCORE
12268,6027,0.007045,RECO_SCORE
12268,8709,0.005649,RECO_SCORE
12268,3573,0.005531,RECO_SCORE
12268,6921,0.005332,RECO_SCORE
12268,9092,0.005266,RECO_SCORE
12268,2344,0.005265,RECO_SCORE
12268,84,0.005082,RECO_SCORE
12268,1915,0.005032,RECO_SCORE
12268,10145,0.004789,RECO_SCORE
12268,12215,0.004779,RECO_SCORE
12268,6066,0.004632,RECO_SCORE
12268,6012,0.004579,RECO_SCORE
12268,4078,0.004223,RECO_SCORE
12268,3679,0.004222,RECO_SCORE
12268,3540,0.004109,RECO_SCORE
12268,12195,0.004070,RECO_SCORE
12269,449,0.015245,RECO_SCORE
12269,24,0.015244,RECO_SCORE
12269,80176,0.013986,RECO_SCORE
12269,4807,0.013839,RECO_SCORE
12269,3500,0.013058,RECO_SCORE
12269,6914,0.012469,RECO_SCORE
12269,5989,0.012431,RECO_SCORE
12269,13165,0.012006,RECO_SCORE
12269,8126,0.011674,RECO_SCORE
12269,1267,0.011362,RECO_SCORE
12269,1156,0.010795,RECO_SCORE
12269,1327,0.010166,RECO_SCORE
12269,8588,0.010145,RECO_SCORE
12269,5575,0.009819,RECO_SCORE
12269,2971,0.009677,RECO_SCORE
12269,1949,0.008863,RECO_SCORE
12269,596,0.008769,RECO_SCORE
12269,12888,0.008630,RECO_SCORE
12269,12202,0.008483,RECO_SCORE
12269,8125,0.008260,RECO_SCORE
12269,1055,0.007784,RECO_SCORE
12269,12270,0.007615,RECO_SCORE
12269,3303,0.006704,RECO_SCORE
12269,382,0.005559,RECO_SCORE
12269,1195,0.004997,RECO_SCORE
12269,161,0.004929,RECO_SCORE
12269,2154,0.004899,RECO_SCORE
12269,308,0.004890,RECO_SCORE
12269,11857,0.004759,RECO_SCORE
12269,2106,0.004529,RECO_SCORE
12270,1327,0.022246,RECO_SCORE
12270,3500,0.020577,RECO_SCORE
12270,6914,0.020374,RECO_SCORE
12270,1949,0.016602,RECO_SCORE
12270,5975,0.015810,RECO_SCORE
12270,1267,0.014490,RECO_SCORE
12270,24,0.010605,RECO_SCORE
12270,5575,0.008335,RECO_SCORE
12270,161,0.007749,RECO_SCORE
12270,8126,0.006712,RECO_SCORE
12270,5989,0.006494,RECO_SCORE
12270,596,0.005758,RECO_SCORE
12270,254,0.005279,RECO_SCORE
12270,620,0.005136,RECO_SCORE
12270,592,0.004949,RECO_SCORE
12270,172,0.004796,RECO_SCORE
12270,308,0.004640,RECO_SCORE
12270,8602,0.004607,RECO_SCORE
12270,175,0.004588,RECO_SCORE
12270,8493,0.004456,RECO_SCORE
12270,3198,0.004336,RECO_SCORE
12270,6474,0.004291,RECO_SCORE
12270,12269,0.004252,RECO_SCORE
12270,74382,0.004234,RECO_SCORE
12270,15416,0.004010,RECO_SCORE
12270,6917,0.003724,RECO_SCORE
12270,1029,0.003601,RECO_SCORE
12270,9796,0.003593,RECO_SCORE
12270,9788,0.003561,RECO_SCORE
12270,26614,0.003522,RECO_SCORE
12271,2815,0.015597,RECO_SCORE
12271,856,0.012316,RECO_SCORE
12271,1399,0.012226,RECO_SCORE
12271,844,0.011610,RECO_SCORE
12271,1163,0.011381,RECO_SCORE
12271,385,0.008431,RECO_SCORE
12271,448,0.007993,RECO_SCORE
12271,785,0.007569,RECO_SCORE
12271,944,0.006718,RECO_SCORE
12271,120,0.006711,RECO_SCORE
12271,24,0.006379,RECO_SCORE
12271,5988,0.006336,RECO_SCORE
12271,849,0.006013,RECO_SCORE
12271,1435,0.005558,RECO_SCORE
12271,1462,0.005466,RECO_SCORE
12271,2361,0.005321,RECO_SCORE
12271,5722,0.005254,RECO_SCORE
12271,1010,0.004098,RECO_SCORE
12271,691,0.003778,RECO_SCORE
12271,763,0.003703,RECO_SCORE
12271,95,0.003566,RECO_SCORE
12271,2029,0.003315,RECO_SCORE
12271,211,0.003285,RECO_SCORE
12271,1557,0.003275,RECO_SCORE
12271,834,0.003270,RECO_SCORE
12271,38,0.003244,RECO_SCORE
12271,836,0.003236,RECO_SCORE
12271,1138,0.003197,RECO_SCORE
12271,208,0.003103,RECO_SCORE
12271,659,0.003093,RECO_SCORE
12272,13033,0.020280,RECO_SCORE
12272,11772,0.020077,RECO_SCORE
12272,143,0.017434,RECO_SCORE
12272,193,0.016432,RECO_SCORE
12272,9612,0.012299,RECO_SCORE
12272,5139,0.011409,RECO_SCORE
12272,29709,0.009424,RECO_SCORE
12272,5767,0.007168,RECO_SCORE
12272,817,0.006713,RECO_SCORE
12272,410,0.006387,RECO_SCORE
12272,8988,0.006361,RECO_SCORE
12272,95,0.006267,RECO_SCORE
12272,8019,0.005763,RECO_SCORE
12272,31700,0.005489,RECO_SCORE
12272,1093,0.005079,RECO_SCORE
12272,17293,0.004996,RECO_SCORE
12272,49207,0.004551,RECO_SCORE
12272,15518,0.004296,RECO_SCORE
12272,4505,0.004063,RECO_SCORE
12272,3319,0.003860,RECO_SCORE
12272,1765,0.003815,RECO_SCORE
12272,8098,0.003785,RECO_SCORE
12272,5119,0.003766,RECO_SCORE
12272,161,0.003575,RECO_SCORE
12272,13054,0.003571,RECO_SCORE
12272,13086,0.003362,RECO_SCORE
12272,261,0.003329,RECO_SCORE
12272,4525,0.003317,RECO_SCORE
12272,24,0.003300,RECO_SCORE
12272,848,0.003264,RECO_SCORE
12273,24,0.027226,RECO_SCORE
12273,9500,0.006983,RECO_SCORE
12273,8046,0.006983,RECO_SCORE
12273,448,0.004923,RECO_SCORE
12273,163,0.004830,RECO_SCORE
12273,1130,0.004683,RECO_SCORE
12273,261,0.004104,RECO_SCORE
12273,120,0.004031,RECO_SCORE
12273,596,0.003628,RECO_SCORE
12273,6567,0.003512,RECO_SCORE
12273,756,0.003320,RECO_SCORE
12273,175,0.003195,RECO_SCORE
12273,1982,0.003176,RECO_SCORE
12273,12404,0.003169,RECO_SCORE
12273,46726,0.003073,RECO_SCORE
12273,11168,0.003064,RECO_SCORE
12273,1267,0.002905,RECO_SCORE
12273,3384,0.002886,RECO_SCORE
12273,56483,0.002822,RECO_SCORE
12273,275,0.002815,RECO_SCORE
12273,161,0.002712,RECO_SCORE
12273,117,0.002671,RECO_SCORE
12273,1645,0.002592,RECO_SCORE
12273,1963,0.002545,RECO_SCORE
12273,476,0.002514,RECO_SCORE
12273,84,0.002425,RECO_SCORE
12273,2991,0.002399,RECO_SCORE
12273,2190,0.002361,RECO_SCORE
12273,374,0.002331,RECO_SCORE
12273,38,0.002300,RECO_SCORE
12274,24,0.011718,RECO_SCORE
12274,26,0.011452,RECO_SCORE
12274,275,0.011101,RECO_SCORE
12274,261,0.009562,RECO_SCORE
12274,161,0.009182,RECO_SCORE
12274,7179,0.008175,RECO_SCORE
12274,143,0.007793,RECO_SCORE
12274,659,0.007678,RECO_SCORE
12274,29822,0.007672,RECO_SCORE
12274,2103,0.006139,RECO_SCORE
12274,175,0.005051,RECO_SCORE
12274,260,0.004873,RECO_SCORE
12274,2975,0.004392,RECO_SCORE
12274,313,0.004277,RECO_SCORE
12274,28319,0.004265,RECO_SCORE
12274,64,0.004212,RECO_SCORE
12274,117,0.004209,RECO_SCORE
12274,898,0.004130,RECO_SCORE
12274,38,0.004116,RECO_SCORE
12274,511,0.003989,RECO_SCORE
12274,20055,0.003936,RECO_SCORE
12274,5934,0.003809,RECO_SCORE
12274,126,0.003753,RECO_SCORE
12274,483,0.003747,RECO_SCORE
12274,481,0.003591,RECO_SCORE
12274,4128,0.003381,RECO_SCORE
12274,3851,0.003215,RECO_SCORE
12274,2187,0.003144,RECO_SCORE
12274,2382,0.003142,RECO_SCORE
12274,438,0.003085,RECO_SCORE
12275,24,0.016591,RECO_SCORE
12275,275,0.011219,RECO_SCORE
12275,1261,0.008569,RECO_SCORE
12275,84,0.008447,RECO_SCORE
12275,950,0.007176,RECO_SCORE
12275,12098,0.007030,RECO_SCORE
12275,120,0.006985,RECO_SCORE
12275,986,0.006918,RECO_SCORE
12275,38,0.006916,RECO_SCORE
12275,448,0.006399,RECO_SCORE
12275,175,0.006343,RECO_SCORE
12275,874,0.005810,RECO_SCORE
12275,208,0.005544,RECO_SCORE
12275,33,0.004894,RECO_SCORE
12275,1575,0.004636,RECO_SCORE
12275,3241,0.004604,RECO_SCORE
12275,161,0.004522,RECO_SCORE
12275,34,0.004208,RECO_SCORE
12275,1006,0.004205,RECO_SCORE
12275,261,0.003557,RECO_SCORE
12275,8,0.003504,RECO_SCORE
12275,117,0.003495,RECO_SCORE
12275,11478,0.003486,RECO_SCORE
12275,4626,0.003383,RECO_SCORE
12275,1998,0.002902,RECO_SCORE
12275,126,0.002828,RECO_SCORE
12275,1481,0.002797,RECO_SCORE
12275,3982,0.002711,RECO_SCORE
12275,74,0.002634,RECO_SCORE
12275,756,0.002521,RECO_SCORE
12276,6641,0.034697,RECO_SCORE
12276,6518,0.019411,RECO_SCORE
12276,36511,0.016538,RECO_SCORE
12276,24,0.012469,RECO_SCORE
12276,4990,0.011834,RECO_SCORE
12276,275,0.011095,RECO_SCORE
12276,448,0.007053,RECO_SCORE
12276,5027,0.006487,RECO_SCORE
12276,32487,0.006472,RECO_SCORE
12276,516,0.006080,RECO_SCORE
12276,567,0.006064,RECO_SCORE
12276,659,0.005996,RECO_SCORE
12276,6898,0.005914,RECO_SCORE
12276,175,0.005868,RECO_SCORE
12276,2156,0.005846,RECO_SCORE
12276,23167,0.005694,RECO_SCORE
12276,261,0.005449,RECO_SCORE
12276,746,0.004977,RECO_SCORE
12276,796,0.004800,RECO_SCORE
12276,33690,0.004791,RECO_SCORE
12276,6006,0.004523,RECO_SCORE
12276,26,0.004320,RECO_SCORE
12276,126,0.004153,RECO_SCORE
12276,117,0.003863,RECO_SCORE
12276,190,0.003857,RECO_SCORE
12276,38,0.003849,RECO_SCORE
12276,41018,0.003741,RECO_SCORE
12276,63,0.003722,RECO_SCORE
12276,3076,0.003469,RECO_SCORE
12276,120,0.003315,RECO_SCORE
12277,24,0.034588,RECO_SCORE
12277,10261,0.017253,RECO_SCORE
12277,313,0.014816,RECO_SCORE
12277,1218,0.012402,RECO_SCORE
12277,438,0.012010,RECO_SCORE
12277,275,0.009565,RECO_SCORE
12277,406,0.009495,RECO_SCORE
