:START_ID,:END_ID,score:DOUBLE,:TYPE
64300,448,0.018684,RECO_SCORE
64300,817,0.016634,RECO_SCORE
64300,850,0.016405,RECO_SCORE
64300,8438,0.014080,RECO_SCORE
64300,3203,0.011695,RECO_SCORE
64300,1192,0.009821,RECO_SCORE
64300,827,0.009372,RECO_SCORE
64300,836,0.008322,RECO_SCORE
64300,2164,0.008284,RECO_SCORE
64300,26,0.007870,RECO_SCORE
64300,1462,0.007758,RECO_SCORE
64300,4117,0.007754,RECO_SCORE
64300,851,0.007080,RECO_SCORE
64300,5706,0.006388,RECO_SCORE
64300,8595,0.005621,RECO_SCORE
64300,24,0.005229,RECO_SCORE
64300,2526,0.005009,RECO_SCORE
64300,516,0.004663,RECO_SCORE
64300,27511,0.004260,RECO_SCORE
64300,117,0.004244,RECO_SCORE
64300,2817,0.004103,RECO_SCORE
64300,9753,0.004086,RECO_SCORE
64300,2067,0.003934,RECO_SCORE
64300,1800,0.003908,RECO_SCORE
64300,4938,0.003872,RECO_SCORE
64300,4127,0.003700,RECO_SCORE
64300,10942,0.003627,RECO_SCORE
64300,211,0.003558,RECO_SCORE
64300,1334,0.003538,RECO_SCORE
64300,1027,0.003494,RECO_SCORE
64301,12165,0.069526,RECO_SCORE
64301,12164,0.059601,RECO_SCORE
64301,1553,0.040313,RECO_SCORE
64301,659,0.034415,RECO_SCORE
64301,3441,0.031206,RECO_SCORE
64301,538,0.024478,RECO_SCORE
64301,18708,0.024250,RECO_SCORE
64301,27050,0.024248,RECO_SCORE
64301,428,0.010522,RECO_SCORE
64301,5785,0.009908,RECO_SCORE
64301,13761,0.009824,RECO_SCORE
64301,13063,0.008732,RECO_SCORE
64301,3650,0.008203,RECO_SCORE
64301,19747,0.008097,RECO_SCORE
64301,14530,0.007642,RECO_SCORE
64301,27056,0.007331,RECO_SCORE
64301,35364,0.007031,RECO_SCORE
64301,17116,0.006732,RECO_SCORE
64301,481,0.006610,RECO_SCORE
64301,38,0.006605,RECO_SCORE
64301,27057,0.006327,RECO_SCORE
64301,73148,0.006018,RECO_SCORE
64301,175,0.005862,RECO_SCORE
64301,32433,0.005812,RECO_SCORE
64301,2601,0.005461,RECO_SCORE
64301,1456,0.005302,RECO_SCORE
64301,8400,0.005277,RECO_SCORE
64301,26,0.005272,RECO_SCORE
64301,32168,0.005004,RECO_SCORE
64301,4085,0.004963,RECO_SCORE
64302,24,0.016722,RECO_SCORE
64302,11050,0.013777,RECO_SCORE
64302,9536,0.013777,RECO_SCORE
64302,3569,0.012881,RECO_SCORE
64302,1012,0.012496,RECO_SCORE
64302,2131,0.012496,RECO_SCORE
64302,3568,0.012209,RECO_SCORE
64302,1963,0.010641,RECO_SCORE
64302,3563,0.010278,RECO_SCORE
64302,659,0.010265,RECO_SCORE
64302,163,0.010193,RECO_SCORE
64302,986,0.009877,RECO_SCORE
64302,275,0.008163,RECO_SCORE
64302,16353,0.007953,RECO_SCORE
64302,1998,0.007952,RECO_SCORE
64302,1164,0.007840,RECO_SCORE
64302,3470,0.007432,RECO_SCORE
64302,137,0.006242,RECO_SCORE
64302,13710,0.005668,RECO_SCORE
64302,2099,0.005324,RECO_SCORE
64302,1267,0.005304,RECO_SCORE
64302,3532,0.005152,RECO_SCORE
64302,1066,0.005066,RECO_SCORE
64302,15089,0.005028,RECO_SCORE
64302,2836,0.004704,RECO_SCORE
64302,5782,0.004584,RECO_SCORE
64302,17791,0.004256,RECO_SCORE
64302,32989,0.004067,RECO_SCORE
64302,469,0.003947,RECO_SCORE
64302,30144,0.003920,RECO_SCORE
64303,24,0.015561,RECO_SCORE
64303,2194,0.014852,RECO_SCORE
64303,1882,0.013768,RECO_SCORE
64303,22272,0.013755,RECO_SCORE
64303,4864,0.010171,RECO_SCORE
64303,308,0.009440,RECO_SCORE
64303,3218,0.009194,RECO_SCORE
64303,3128,0.007840,RECO_SCORE
64303,184,0.007696,RECO_SCORE
64303,4057,0.007440,RECO_SCORE
64303,126,0.006789,RECO_SCORE
64303,256,0.006419,RECO_SCORE
64303,796,0.005957,RECO_SCORE
64303,4301,0.005795,RECO_SCORE
64303,161,0.005637,RECO_SCORE
64303,3313,0.005285,RECO_SCORE
64303,208,0.005245,RECO_SCORE
64303,2892,0.005038,RECO_SCORE
64303,4026,0.004999,RECO_SCORE
64303,1513,0.004894,RECO_SCORE
64303,604,0.004632,RECO_SCORE
64303,594,0.004251,RECO_SCORE
64303,1156,0.004210,RECO_SCORE
64303,38,0.004108,RECO_SCORE
64303,175,0.004100,RECO_SCORE
64303,261,0.003699,RECO_SCORE
64303,448,0.003516,RECO_SCORE
64303,17158,0.003509,RECO_SCORE
64303,158,0.003356,RECO_SCORE
64303,3851,0.003258,RECO_SCORE
64304,30,0.024938,RECO_SCORE
64304,38,0.015886,RECO_SCORE
64304,261,0.015616,RECO_SCORE
64304,746,0.012312,RECO_SCORE
64304,275,0.012006,RECO_SCORE
64304,24,0.010675,RECO_SCORE
64304,29,0.009025,RECO_SCORE
64304,721,0.008598,RECO_SCORE
64304,5828,0.008485,RECO_SCORE
64304,3158,0.008053,RECO_SCORE
64304,143,0.007837,RECO_SCORE
64304,117,0.007540,RECO_SCORE
64304,3157,0.007434,RECO_SCORE
64304,4114,0.005764,RECO_SCORE
64304,796,0.005480,RECO_SCORE
64304,126,0.005063,RECO_SCORE
64304,1076,0.005008,RECO_SCORE
64304,350,0.004935,RECO_SCORE
64304,84,0.004831,RECO_SCORE
64304,1228,0.004522,RECO_SCORE
64304,1077,0.004518,RECO_SCORE
64304,488,0.004369,RECO_SCORE
64304,13,0.004347,RECO_SCORE
64304,211,0.004165,RECO_SCORE
64304,4094,0.004140,RECO_SCORE
64304,951,0.004099,RECO_SCORE
64304,48,0.003904,RECO_SCORE
64304,7,0.003885,RECO_SCORE
64304,1257,0.003844,RECO_SCORE
64304,2483,0.003761,RECO_SCORE
64305,18707,0.037698,RECO_SCORE
64305,497,0.022326,RECO_SCORE
64305,24,0.020989,RECO_SCORE
64305,30,0.017991,RECO_SCORE
64305,161,0.014108,RECO_SCORE
64305,2939,0.012752,RECO_SCORE
64305,120,0.008758,RECO_SCORE
64305,659,0.008283,RECO_SCORE
64305,251,0.007819,RECO_SCORE
64305,1489,0.007084,RECO_SCORE
64305,3297,0.006348,RECO_SCORE
64305,747,0.006175,RECO_SCORE
64305,95,0.004880,RECO_SCORE
64305,701,0.004830,RECO_SCORE
64305,1664,0.004287,RECO_SCORE
64305,184,0.004270,RECO_SCORE
64305,448,0.004245,RECO_SCORE
64305,143,0.004224,RECO_SCORE
64305,836,0.004216,RECO_SCORE
64305,3898,0.004189,RECO_SCORE
64305,5828,0.004030,RECO_SCORE
64305,261,0.004024,RECO_SCORE
64305,292,0.004012,RECO_SCORE
64305,4300,0.003979,RECO_SCORE
64305,37724,0.003970,RECO_SCORE
64305,3902,0.003666,RECO_SCORE
64305,1462,0.003660,RECO_SCORE
64305,2674,0.003571,RECO_SCORE
64305,2621,0.003469,RECO_SCORE
64305,339,0.003292,RECO_SCORE
64306,469,0.045818,RECO_SCORE
64306,15538,0.020788,RECO_SCORE
64306,15371,0.019454,RECO_SCORE
64306,190,0.019433,RECO_SCORE
64306,26,0.017129,RECO_SCORE
64306,7480,0.015389,RECO_SCORE
64306,418,0.013537,RECO_SCORE
64306,261,0.012605,RECO_SCORE
64306,143,0.012055,RECO_SCORE
64306,4138,0.011929,RECO_SCORE
64306,3698,0.011911,RECO_SCORE
64306,24,0.010876,RECO_SCORE
64306,424,0.010254,RECO_SCORE
64306,311,0.008183,RECO_SCORE
64306,15039,0.007705,RECO_SCORE
64306,275,0.006811,RECO_SCORE
64306,10831,0.006485,RECO_SCORE
64306,476,0.005743,RECO_SCORE
64306,14523,0.005594,RECO_SCORE
64306,8879,0.005523,RECO_SCORE
64306,12007,0.005104,RECO_SCORE
64306,419,0.004714,RECO_SCORE
64306,468,0.004639,RECO_SCORE
64306,1262,0.004417,RECO_SCORE
64306,1144,0.004184,RECO_SCORE
64306,659,0.004124,RECO_SCORE
64306,7739,0.004115,RECO_SCORE
64306,2572,0.003754,RECO_SCORE
64306,1049,0.003736,RECO_SCORE
64306,3651,0.003650,RECO_SCORE
64307,175,0.023673,RECO_SCORE
64307,261,0.019799,RECO_SCORE
64307,518,0.013303,RECO_SCORE
64307,796,0.012929,RECO_SCORE
64307,275,0.012344,RECO_SCORE
64307,24,0.011470,RECO_SCORE
64307,141,0.010465,RECO_SCORE
64307,1332,0.008615,RECO_SCORE
