:START_ID,:END_ID,score:DOUBLE,:TYPE
91820,836,0.054646,RECO_SCORE
91820,1580,0.046172,RECO_SCORE
91820,1983,0.042665,RECO_SCORE
91820,4117,0.032729,RECO_SCORE
91820,1076,0.026008,RECO_SCORE
91820,1077,0.023963,RECO_SCORE
91820,3,0.019579,RECO_SCORE
91820,10079,0.016365,RECO_SCORE
91820,38,0.014611,RECO_SCORE
91820,37129,0.011981,RECO_SCORE
91820,9827,0.010812,RECO_SCORE
91820,5465,0.010812,RECO_SCORE
91820,11773,0.010228,RECO_SCORE
91820,3319,0.008767,RECO_SCORE
91820,4623,0.008475,RECO_SCORE
91820,7,0.007598,RECO_SCORE
91820,8988,0.007598,RECO_SCORE
91820,6612,0.006429,RECO_SCORE
91820,10086,0.006137,RECO_SCORE
91820,95,0.006137,RECO_SCORE
91820,9737,0.005845,RECO_SCORE
91820,14867,0.005845,RECO_SCORE
91820,9749,0.005552,RECO_SCORE
91820,3031,0.005552,RECO_SCORE
91820,20962,0.005552,RECO_SCORE
91820,1462,0.005552,RECO_SCORE
91820,10097,0.005260,RECO_SCORE
91820,12745,0.005260,RECO_SCORE
91820,646,0.005260,RECO_SCORE
91820,1131,0.004968,RECO_SCORE
91821,1329,0.110289,RECO_SCORE
91821,518,0.052499,RECO_SCORE
91821,789,0.028496,RECO_SCORE
91821,392,0.023983,RECO_SCORE
91821,1004,0.019540,RECO_SCORE
91821,117,0.017858,RECO_SCORE
91821,1312,0.015405,RECO_SCORE
91821,175,0.013649,RECO_SCORE
91821,448,0.013423,RECO_SCORE
91821,1267,0.012393,RECO_SCORE
91821,11250,0.009830,RECO_SCORE
91821,659,0.008531,RECO_SCORE
91821,1543,0.008330,RECO_SCORE
91821,275,0.007421,RECO_SCORE
91821,1311,0.006562,RECO_SCORE
91821,986,0.006516,RECO_SCORE
91821,14100,0.006121,RECO_SCORE
91821,385,0.005944,RECO_SCORE
91821,1330,0.005907,RECO_SCORE
91821,24,0.005775,RECO_SCORE
91821,1332,0.005735,RECO_SCORE
91821,747,0.005729,RECO_SCORE
91821,1331,0.005334,RECO_SCORE
91821,1482,0.005115,RECO_SCORE
91821,141,0.005038,RECO_SCORE
